# T_final         =  1.0
# m0              =  1.0
# mu2             =  -1.0
# lambda          =  1.0
# sigma           =  1.0
# renormalisation =  0
# n_burnin        =  10000
# n_samples       =  100000
# hmc_sampling    =  1
# T_hmc           =  40.0
# dt_hmc          =  0.01
# n_burnin_hmc    =  10000
    00000008    0.83941400    0.04872880
    00000016    0.83457400    0.01861220
    00000032    0.83877100    0.00569191
    00000064    0.84302400    0.00132054
    00000128    0.83582300    0.00054256
